,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4275,1051482168606664534,https://www.airbnb.com/rooms/1051482168606664534,20240928232601,2024-09-29,city scrape,Dog-Friendly Denver Apartment w/ Shared Yard!,"Experience the best of the Mile High City from the comfort of this 2-bedroom, 1-bath Denver vacation rental! This convenient apartment features a cozy living area with a Smart TV, a well-equipped kitchen, and access to the area’s top attractions. Enjoy a peaceful morning stroll through Harvard Gulch Park, then shop and dine along South Pearl Street or South Broadway! Seeking an adventure? Gather your hiking gear and take a day trip up to Rocky Mountain National Park. It’s up to you!","SIGHTSEE IN DENVER: South Pearl Street (0.2 miles), South Broadway (0.5 miles), History Colorado Center (5 miles), Colorado State Capitol (5 miles), Denver Art Museum (5 miles), Molly Brown House Museum (5 miles), 16th Street Mall (6 miles), Denver Botanic Gardens (6 miles), Downtown Aquarium (7 miles), Denver Zoo (8 miles), Elitch Gardens (9 miles) <br />NEARBY HOSPITALS: Porter Adventist Hospital (0.6 miles), Swedish Medical Center (1 mile) <br />EXPLORE PARKS & TRAILS: Harvard Gulch Park (1 mile), Barnes Hiking Trail (3 miles), Sanderson Gulch (3 miles), Big Dry Creek Trail (4 miles), Cornerstone Park (4 miles), Bear Creek Greenbelt (7 miles), Cherry Creek State Park (8 miles) <br />HEAD TO THE MOUNTAINS: Red Rocks Park & Amphitheater (15 miles), Eldora Mountain (52 miles), Loveland Ski Area (61 miles), Arapahoe Basin Ski Area (68 miles), Rocky Mountain National Park (73 miles), Copper Mountain (81 miles), Breckenridge (89 miles), Vail (100 miles) <br />AIRPORT: Denver International",https://a0.muscache.com/pictures/prohost-api/Hosting-1051482168606664534/original/322c6651-1391-4383-91da-d365a4fdb0f2.jpeg,121718072,https://www.airbnb.com/users/show/121718072,Evolve,2017-03-20,"Denver, CO","Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_x_medium,West Colorado Springs,845,1747,"['email', 'phone']",t,f,Neighborhood highlights,Rosedale,,39.66825,-104.98315,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Shampoo"", ""BBQ grill"", ""Toaster"", ""Iron"", ""Keypad"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Ceiling fan"", ""Fire extinguisher"", ""TV"", ""Bathtub"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Pets allowed"", ""Dishes and silverware"", ""Free parking on premises"", ""Bed linens"", ""Air conditioning"", ""Refrigerator"", ""Heating"", ""Washer"", ""Private entrance"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Patio or balcony""]",$85.00,2,1125,2,3,1125,1125,2.4,1125.0,,t,11,11,11,222,2024-09-29,7,7,1,2024-06-01,2024-09-15,4.86,4.86,4.86,5.0,4.57,5.0,4.71,2019-BFN-0004584,t,82,82,0,0,1.74
4278,1052575508592341914,https://www.airbnb.com/rooms/1052575508592341914,20240928232601,2024-09-29,city scrape,Perfect En Suite Studio,"Experience a hassle-free, self-check-in boutique studio close to Union Station while discovering the vibrant and historic LoDo neighborhood. The cozy studio offers WiFi, smart TV, a bed, and ensuite bathroom","You will be the heart of Denver's LoDo district, Renu On Wazee is close to prime attractions like Coors Field, Ball Arena, and Larimer Square’s shops. Catch a Rockies baseball game or enjoy a warm, summer evening browsing galleries, restaurants, and breweries. Walkable to Larimer Square's Galleries, Shops, Breweries, and Restaurants<br /><br />Union Station is a 2-minute walk. Denver Union Station boasts an eclectic array of the city’s top local restaurants, bars, and shops.",https://a0.muscache.com/pictures/prohost-api/Hosting-1052575508592341914/original/eb5f5d73-bcfd-4f7e-87aa-fb811d63fc44.jpeg,499608479,https://www.airbnb.com/users/show/499608479,Lisa And Alex,2023-02-05,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/d9ae4450-4972-417e-87ae-0a27d5694e2d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d9ae4450-4972-417e-87ae-0a27d5694e2d.jpg?aki_policy=profile_x_medium,Central,10,38,"['email', 'phone']",t,t,Neighborhood highlights,Union Station,,39.75218730403586,-104.99850049185636,Private room in rental unit,Private room,2,1.0,1 private bath,0.0,1.0,"[""Shampoo"", ""Iron"", ""Long term stays allowed"", ""Paid parking off premises"", ""Smoke alarm"", ""Hangers"", ""TV"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""First aid kit"", ""Pets allowed"", ""Bed linens"", ""Refrigerator"", ""Extra pillows and blankets"", ""Heating"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water""]",$89.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,17,47,77,352,2024-09-29,36,36,2,2024-02-26,2024-09-08,4.78,4.94,4.92,4.89,4.92,5.0,4.83,2018-BFN-0002789,t,10,0,10,0,4.98
4280,1055019840980221493,https://www.airbnb.com/rooms/1055019840980221493,20240928232601,2024-09-29,city scrape,Lovely Loft | Across Cheesman Park | Dog Friendly,"Welcome to your charming retreat in the heart of Denver, Colorado, right next to the picturesque Cheesman Park. Located in a historic building on the third floor, this Airbnb offers a unique blend of vintage elegance and modern comfort. (*Low ceilings in bathroom)",,https://a0.muscache.com/pictures/miso/Hosting-1055019840980221493/original/abd168e6-95be-4589-80ec-47416be16120.jpeg,70014396,https://www.airbnb.com/users/show/70014396,Sineah,2016-05-02,"Denver, CO",Love dogs and traveling. Ask me what to do in Denver for fun!,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/19e65d1e-03d9-444c-aaf1-47b570684f3b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19e65d1e-03d9-444c-aaf1-47b570684f3b.jpg?aki_policy=profile_x_medium,City Park West,1,4,"['email', 'phone']",t,t,,Cheesman Park,,39.73901,-104.96452,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,2.0,"[""Shampoo"", ""Cleaning products"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""Coffee maker: drip coffee maker, french press"", ""Self check-in"", ""Ceiling fan"", ""Shower gel"", ""Room-darkening shades"", ""Fire extinguisher"", ""Outdoor dining area"", ""TV"", ""Free dryer \u2013 In building"", ""Bathtub"", ""Hair dryer"", ""Coffee"", ""Essentials"", ""Books and reading material"", ""Radiant heating"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Backyard"", ""First aid kit"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Pets allowed"", ""Dishes and silverware"", ""Freezer"", ""Body soap"", ""Dining table"", ""Bed linens"", ""Conditioner"", ""Air conditioning"", ""Refrigerator"", ""Extra pillows and blankets"", ""Washer"", ""Smart lock"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water"", ""Portable fans"", ""Baking sheet""]",$118.00,1,365,1,1,365,365,1.0,365.0,,t,19,49,79,259,2024-09-29,31,31,4,2024-01-01,2024-09-20,4.84,4.84,4.87,4.94,5.0,4.84,4.84,2023-BFN-0053142,t,1,1,0,0,3.41
4288,1057244644560154607,https://www.airbnb.com/rooms/1057244644560154607,20240928232601,2024-09-29,city scrape,Pet-Friendly Denver Vacation Rental Near Airport!,"Welcome to this cozy 2-bedroom, 1-bath apartment in Denver, CO! Located 16 miles from downtown, this comfortable retreat is perfect for small groups traveling with a furry friend. Start your day with a cup of coffee in the well-equipped kitchen, then explore local attractions, head into the city, or plan a day trip to the nearby Rocky Mountains! After a day of adventure, you can return to this peaceful home base to unwind by the electric fireplace with a movie on the Smart TV.","EXPLORE DENVER (~16 miles): Empower Field at Mile High, Ball Arena, Downtown Aquarium, Larimer Square, Coors Field, Meow Wolf Denver, Denver Botanic Gardens, Denver Zoo <br />NEARBY ATTRACTIONS: Gaylord Rockies Resort & Convention Center (4 miles), Aurora History Museum (8 miles), Wings Over the Rockies Air & Space Museum (12 miles), Four Mile Historic Park (16 miles), Fiddler's Green Amphitheatre (21 miles), Red Rocks Park and Amphitheatre (31 miles) <br />THE GREAT OUTDOORS: Aurora Sports Park (4 miles), Rocky Mountain Arsenal National Wildlife Refuge (10 miles), Barr Lake State Park (18 miles), Cherry Creek State Park (18 miles), Cherry Creek Valley Ecological Park (22 miles), Castlewood Canyon State Park (35 miles) <br />AIRPORT: Denver International Airport (11 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-1057244644560154607/original/7f81252b-09d4-491b-a364-ce2b64549fd7.jpeg,121718072,https://www.airbnb.com/users/show/121718072,Evolve,2017-03-20,"Denver, CO","Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_x_medium,West Colorado Springs,845,1747,"['email', 'phone']",t,f,Neighborhood highlights,Gateway - Green Valley Ranch,,39.776426829666505,-104.75358578736306,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Keypad"", ""Smoke alarm"", ""Indoor fireplace"", ""Self check-in"", ""Fire extinguisher"", ""TV"", ""Bathtub"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Oven"", ""Pets allowed"", ""Dishes and silverware"", ""Free parking on premises"", ""Dining table"", ""Bed linens"", ""Air conditioning"", ""Refrigerator"", ""Heating"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water""]",$71.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,27,57,331,2024-09-29,0,0,0,,,,,,,,,,,t,82,82,0,0,
4295,1060119563817076710,https://www.airbnb.com/rooms/1060119563817076710,20240928232601,2024-09-29,city scrape,Comfy En Suite Studio,"Experience a hassle-free, self-check-in boutique studio close to Union Station while discovering the vibrant and historic LoDo neighborhood. The cozy studio offers WiFi, smart TV, a bed, and ensuite bathroom","You will be the heart of Denver's LoDo district, Renu On Wazee is close to prime attractions like Coors Field, Ball Arena, and Larimer Square’s shops. Catch a Rockies baseball game or enjoy a warm, summer evening browsing galleries, restaurants, and breweries. Walkable to Larimer Square's Galleries, Shops, Breweries, and Restaurants<br /><br />Union Station is a 2-minute walk. Denver Union Station boasts an eclectic array of the city’s top local restaurants, bars, and shops.",https://a0.muscache.com/pictures/prohost-api/Hosting-1060119563817076710/original/e7043579-c5af-4161-b546-7c539a1a096c.jpeg,499608479,https://www.airbnb.com/users/show/499608479,Lisa And Alex,2023-02-05,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/d9ae4450-4972-417e-87ae-0a27d5694e2d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d9ae4450-4972-417e-87ae-0a27d5694e2d.jpg?aki_policy=profile_x_medium,Central,10,38,"['email', 'phone']",t,t,Neighborhood highlights,Union Station,,39.75201,-105.00031,Private room in rental unit,Private room,2,1.0,1 private bath,0.0,1.0,"[""Shampoo"", ""Refrigerator"", ""Extra pillows and blankets"", ""TV"", ""Portable heater"", ""Hair dryer"", ""Essentials"", ""Pets allowed"", ""Iron"", ""Wifi"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Bed linens""]",$113.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,10,31,61,336,2024-09-29,0,0,0,,,,,,,,,,2018-BFN-0002789,t,10,0,10,0,
4301,1060975754255853356,https://www.airbnb.com/rooms/1060975754255853356,20240928232601,2024-09-29,city scrape,Modern Oasis in the Heart of the Denver Highlands,"Luxurious open floor plan showcases modern finishes, including quartz countertops and new appliances. Located within the vibrant LOHI area. Extreme convenience; walking distance to restaurants, gyms, coffee, and just steps away from the iconic Mile High Stadium. Rooftop balcony with amazing city views. <br />Parking is a breeze with an available garage and built in EV charger. The surrounding area has quiet neighbors, pristine cleanliness, greenery, and Jefferson park just steps away.",,https://a0.muscache.com/pictures/miso/Hosting-1060975754255853356/original/4498e3bd-d6fd-49fb-880a-36243a1d906f.jpeg,339595851,https://www.airbnb.com/users/show/339595851,Meghan,2020-02-29,"Denver, CO",,,,100%,f,https://a0.muscache.com/im/pictures/user/User-339595851/original/b04dc214-53f6-49a9-9852-698549069a58.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-339595851/original/b04dc214-53f6-49a9-9852-698549069a58.jpeg?aki_policy=profile_x_medium,Jefferson Park,1,1,"['email', 'phone']",t,t,,Jefferson Park,,39.74970887092105,-105.02212463728212,Private room in home,Private room,1,1.0,1 bath,1.0,0.0,"[""Clothing storage: walk-in closet and closet"", ""Long term stays allowed"", ""Smoke alarm"", ""Central heating"", ""Fire extinguisher"", ""EV charger - level 1"", ""Lock on bedroom door"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Pets allowed"", ""Free parking on premises"", ""Bed linens"", ""Luggage dropoff allowed"", ""Washer"", ""Central air conditioning"", ""Private entrance"", ""Dryer"", ""Wifi"", ""Carbon monoxide alarm"", ""Portable fans""]",$85.00,30,365,30,30,365,365,30.0,365.0,,t,27,57,87,362,2024-09-29,0,0,0,,,,,,,,,,,t,1,0,1,0,
4302,1061108465883497586,https://www.airbnb.com/rooms/1061108465883497586,20240928232601,2024-09-29,city scrape,Heart of RiNo Studio | Walkable to Light Rail,"Enjoy a stylish experience at this centrally-located RiNo studio. This spacious studio has tall ceilings and modern concrete floors throughout. It features a relaxing living space, full bath, work space, futon for extra sleeping space, microwave, fridge, toaster and coffee maker. You are steps away from the best restaurants, shops, bars and breweries in Denver. It’s walking distance to Mission Ballroom and the light rail station.","Located in the RiNo Arts district. This unit is two blocks away from the highly sought after Walnut street. This street offers many restaurants, shops, bars & coffee shops to choose from. <br /><br />This unit is located close to Denver’s biggest attractions.<br /> - Mission Ballroom (Concerts)<br /> - Union Station <br /> - Coors Field (Rockies)<br /> - Mile High Stadium (Broncos & Events)<br /> - Ball Arena (Nuggets & Concerts)  <br /> - Meow Wolf (Art Exhibition)<br /> - Larimer Square<br /> - 16th Street Mall<br /> - Red Rocks (Concerts & Hiking)<br /> - City Park<br /> - Denver Zoo<br /> - Natural History Museum & IMAX <br /> - Colorado History Museum<br /> - Denver Art Museum <br /> - Denver Center for Preforming Arts<br /> - Roxborough Park (Hiking) <br /> <br />Favorite Restaurants Nearby:<br /> - Fish N Beer<br /> - Hop Alley<br /> - Himchuli<br /> - Uchi<br /> - Zeppelin Station<br /> - The Source<br /> - Hapa Sushi <br /> - Los Chingones<br /> - Mister Oso<br /> - Yardbird T",https://a0.muscache.com/pictures/hosting/Hosting-1061108465883497586/original/8f1fff37-476b-4c20-b420-8bc393235dd0.jpeg,367634166,https://www.airbnb.com/users/show/367634166,Britney,2020-09-15,"Denver, CO",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/27a5c075-be09-441d-94ba-593f07e4cdbb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/27a5c075-be09-441d-94ba-593f07e4cdbb.jpg?aki_policy=profile_x_medium,Northeast,4,4,"['email', 'phone']",t,f,Neighborhood highlights,Cole,,39.768367,-104.9718567,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Shampoo"", ""Mini fridge"", ""Cleaning products"", ""Toaster"", ""32 inch HDTV with Amazon Prime Video, Apple TV, Fire TV, Hulu"", ""Wine glasses"", ""Long term stays allowed"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Shower gel"", ""Room-darkening shades"", ""Coffee maker: Keurig coffee machine"", ""Hair dryer"", ""Coffee"", ""Essentials"", ""Drying rack for clothing"", ""Kitchenette"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage: wardrobe and dresser"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Pets allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Body soap"", ""Free street parking"", ""Bed linens"", ""Conditioner"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Heating - split type ductless system"", ""Single level home"", ""Smart lock"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water""]",$96.00,1,365,1,2,365,365,1.3,365.0,,t,14,38,68,77,2024-09-29,35,35,5,2024-04-16,2024-09-18,4.97,4.94,5.0,4.77,5.0,4.86,4.8,2024-BFN-0000872,t,4,4,0,0,6.29
4305,1062497121327188829,https://www.airbnb.com/rooms/1062497121327188829,20240928232601,2024-09-29,city scrape,Hotel Residential of Denver [Suite #1 + Suite #2],"Welcome to Hotel Residential of Denver.<br /><br />Denver's most Central Location for everything downtown. Designed for both business & leisure travel<br /><br />Bachelor(ette) Parties - Friends/Family Trips - Sports Trips - Convention Goers - Work Retreats - Hospitality Suite<br /><br />Surround yourself with Denver's best bars, restaurants, breweries, nightlife, music venues, and sporting events. Take a short walk to the Colorado Convention Center or visit Coors Field just 2 blocks away.<br /><br />We'd love to have you!",Local Attractions...<br /><br />→ Coors Field (Rockies Baseball) → 2 blocks away <br />→ Ball Arena (Nuggets Basketball) → Less than 1 mile away<br />→ Empower Field at Mile High (Broncos Football) → 2 miles away<br />→ Colorado Convention Center → Less than 1 mile away<br />→ Red Rocks Amphitheater → 20 miles away<br />→ Denver Union Station → 0.5 miles away<br />→ 22 miles away → Denver International Airport<br /><br />Convenience within 1 block of your doorstep...<br /><br />→ Hotel Residential (In Unit Snack/Beverage Vending)<br />→ Max's Market (Grocery Store)<br />→ Brother's (Convenience Store)<br />→ Mr. B's (Liquor Store)<br />→ The Dab (Public Dispensary)<br />→ Frank's Gentlemen's Salon (Barbershop)<br /><br />Ski Towns:<br />→ Loveland - 55 min<br />→ Copper Mountain - 1 hr 30 min<br />→ Breckenridge - 1hr 45 min<br />→ Vail - 1hr 55 min<br />→ Keystone - 1hr 55 min<br />→ Beaver Creek - 2 hrs,https://a0.muscache.com/pictures/prohost-api/Hosting-1062497121327188829/original/dbe0ca55-46f6-474a-8d58-cefe8dfe3091.jpeg,7304490,https://www.airbnb.com/users/show/7304490,Hotel Residential,2013-07-05,"Denver, CO","Hotel Residential is an independently owned and operated boutique hotel in the heart of Downtown Denver. Our mission is to bridge the gap between traditional hotels and short term rentals by offering guests an option of [2] modern, large format suites unlike any other. Standards of cleanliness and safety have been set and are meticulously maintained. Partnerships with local bars, restaurants, breweries, and gyms offer a variety of experiences unique to each group. We hope this blending of place and experience is a welcomed retreat for both business and leisure travelers alike.

Hotel Residential is independently owned and operated by Jonathan & Kelly Van Sistine.
",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/44ab8bfa-9eb8-4841-82bf-4ed56f051ac1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44ab8bfa-9eb8-4841-82bf-4ed56f051ac1.jpg?aki_policy=profile_x_medium,Five Points,3,4,['phone'],t,t,Neighborhood highlights,Five Points,,39.7542399,-104.9913709,Entire condo,Entire home/apt,16,4.0,4 baths,10.0,18.0,"[""Shampoo"", ""Mini fridge"", ""Cleaning products"", ""Toaster"", ""Iron"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Hangers"", ""Stove"", ""Self check-in"", ""Pool table"", ""Ceiling fan"", ""Shower gel"", ""Room-darkening shades"", ""Fire extinguisher"", ""TV"", ""Window guards"", ""Hair dryer"", ""Coffee"", ""Essentials"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Ethernet connection"", ""First aid kit"", ""Outdoor furniture"", ""Exterior security cameras on property"", ""Oven"", ""Hammock"", ""Dishes and silverware"", ""Freezer"", ""Free parking on premises"", ""Body soap"", ""Dining table"", ""Sound system"", ""Free street parking"", ""Bed linens"", ""Conditioner"", ""Bidet"", ""Air conditioning"", ""Extra pillows and blankets"", ""Heating"", ""Washer"", ""Refrigerator"", ""City skyline view"", ""Paid parking lot off premises"", ""Private entrance"", ""Luggage dropoff allowed"", ""Smart lock"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Patio or balcony"", ""Clothing storage"", ""Baking sheet"", ""Dishwasher""]","$2,432.00",2,28,1,2,28,28,1.7,28.0,,t,14,32,56,319,2024-09-29,1,1,0,2024-05-08,2024-05-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2020-BFN-0005872,t,3,3,0,0,0.21
4311,1064556941214397017,https://www.airbnb.com/rooms/1064556941214397017,20240928232601,2024-09-29,city scrape,Impressive En Suite Studio,"Experience a hassle-free, self-check-in boutique studio close to Union Station while discovering the vibrant and historic LoDo neighborhood. The cozy studio offers WiFi, smart TV, a bed, and ensuite bathroom","You will be the heart of Denver's LoDo district, Renu On Wazee is close to prime attractions like Coors Field, Ball Arena, and Larimer Square’s shops. Catch a Rockies baseball game or enjoy a warm summer evening browsing galleries, restaurants, and breweries. Walkable to Larimer Square's Galleries, Shops, Breweries, and Restaurants<br /><br />Union Station is a 2-minute walk. Denver Union Station boasts an eclectic array of the city’s top local restaurants, bars, and shops.",https://a0.muscache.com/pictures/prohost-api/Hosting-1064556941214397017/original/7208511c-0c2b-48f6-bbed-9a4c7fbf5bb7.jpeg,499608479,https://www.airbnb.com/users/show/499608479,Lisa And Alex,2023-02-05,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/d9ae4450-4972-417e-87ae-0a27d5694e2d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d9ae4450-4972-417e-87ae-0a27d5694e2d.jpg?aki_policy=profile_x_medium,Central,10,38,"['email', 'phone']",t,t,Neighborhood highlights,Union Station,,39.75059,-104.99856,Private room in rental unit,Private room,2,1.0,1 private bath,0.0,1.0,"[""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Portable heater"", ""Hair dryer"", ""Essentials"", ""Pets allowed"", ""Iron"", ""Wifi"", ""Coffee maker"", ""Elevator"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Long term stays allowed"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Bed linens""]",$109.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,20,41,71,346,2024-09-29,1,1,0,2024-03-03,2024-03-03,4.0,4.0,4.0,5.0,5.0,3.0,4.0,2018-BFN-0002789,t,10,0,10,0,0.14
4316,1064831123506592514,https://www.airbnb.com/rooms/1064831123506592514,20240928232601,2024-09-29,city scrape,Walk to restaurants and coffee.,"Located in trendy Sunnyside, just one or two blocks from Restaurants and coffee shops. Happening LoHi, just a ten minute walk away. This recently renovated unit was updated to a high standard, with a beautifully appointed bathroom with heated floors. Close to both i70, and i25 making for easy commuting.  Parking is never a problem on the quite road outside. There's a rear garden to enjoy with a grill.",,https://a0.muscache.com/pictures/miso/Hosting-1064831123506592514/original/ee936676-3ddc-4c92-a4be-d4a390b51a70.jpeg,555322261,https://www.airbnb.com/users/show/555322261,Staying In,2024-01-08,,,within a day,100%,86%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Northwest,1,2,"['email', 'phone']",f,t,,Sunnyside,,39.77727,-105.01411,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Washer"", ""Bathtub"", ""Wifi"", ""Carbon monoxide alarm"", ""Kitchen"", ""Smoke alarm"", ""Outdoor dining area"", ""Bed linens""]",$150.00,5,365,3,5,365,365,4.7,365.0,,t,0,0,0,165,2024-09-29,3,3,0,2024-03-26,2024-06-05,5.0,5.0,5.0,4.67,5.0,5.0,5.0,2021-BFN-0009033,t,1,1,0,0,0.48
